Isotope,Energy (keV),XS (mb),Info
144Sm,1000.8,6.220708e-05,"(n,n')144Sm"
144Sm,132.6,6.043114e-05,"(n,n')144Sm"
144Sm,1068.8,5.8944100000000004e-05,"(n,n')144Sm"
144Sm,506.8,4.5748400000000004e-05,"(n,n')144Sm"
144Sm,1026.8,4.469718e-05,"(n,n')144Sm"
144Sm,1043.8,4.466252e-05,"(n,n')144Sm"
144Sm,984.8,2.9835500000000003e-05,"(n,n')144Sm"
145Nd,748.28,12.317273077305902,"(n,n')145Nd"
145Nd,72.5,10.79720887197619,"(n,n')145Nd"
145Nd,675.78,10.79717834443084,"(n,n')145Nd"
145Nd,657.67,7.372594958691815,"(n,n')145Nd"
145Nd,90.61,0.5999748260000001,"(n,n')145Nd"
145Nd,67.22,2.6170936106828323e-05,"(n,n')145Nd"
145Nd,453.53,7.926438000000002e-06,"(n,n')145Nd"
145Nd,743.63,6.596105018e-06,"(n,n')145Nd"
145Nd,1162.32,6.327524548799999e-06,"(n,n')145Nd"
145Nd,1150.26,6.2720600800000005e-06,"(n,n')145Nd"
145Nd,920.72,5.281673719999999e-06,"(n,n')145Nd"
145Nd,1271.38,4.674178137200001e-06,"(n,n')145Nd"
145Nd,978.91,4.62716254465728e-06,"(n,n')145Nd"
145Nd,769.93,4.61689956e-06,"(n,n')145Nd"
145Nd,1400.9,4.1070979999999996e-06,"(n,n')145Nd"
145Nd,353.55,4.0973635976e-06,"(n,n')145Nd"
145Nd,1051.41,3.5147203850496e-06,"(n,n')145Nd"
145Nd,937.05,3.3035818751999997e-06,"(n,n')145Nd"
145Nd,679.32,3.27523644e-06,"(n,n')145Nd"
145Nd,1177.23,3.180272004e-06,"(n,n')145Nd"
145Nd,262.94,3.1346709548000003e-06,"(n,n')145Nd"
145Nd,848.22,2.6174523504e-06,"(n,n')145Nd"
145Nd,1018.03,2.6041961616000004e-06,"(n,n')145Nd"
145Nd,1161.05,2.3898705929999997e-06,"(n,n')145Nd"
145Nd,352.51,2.3761608704000007e-06,"(n,n')145Nd"
145Nd,1213.1,2.2117950176e-06,"(n,n')145Nd"
145Nd,1146.48,2.143992e-06,"(n,n')145Nd"
145Nd,852.61,2.1146310189999996e-06,"(n,n')145Nd"
145Nd,1259.08,2.100104e-06,"(n,n')145Nd"
145Nd,1249.58,2.0834623400000002e-06,"(n,n')145Nd"
145Nd,1218.38,2.0570627896000006e-06,"(n,n')145Nd"
145Nd,1244.3,2.04220566e-06,"(n,n')145Nd"
145Nd,1266.1,2.0109340419999997e-06,"(n,n')145Nd"
145Nd,1249.73,2.0025884969999998e-06,"(n,n')145Nd"
145Nd,707.95,1.8785975976000002e-06,"(n,n')145Nd"
145Nd,713.23,1.5964685546000002e-06,"(n,n')145Nd"
145Nd,1285.6,1.5700941927999999e-06,"(n,n')145Nd"
145Nd,864.55,1.5212063487999998e-06,"(n,n')145Nd"
145Nd,1012.75,1.5105078384e-06,"(n,n')145Nd"
145Nd,623.47,1.4926420702000002e-06,"(n,n')145Nd"
145Nd,1089.82,1.2017206628e-06,"(n,n')145Nd"
145Nd,869.83,1.124395776e-06,"(n,n')145Nd"
146Nd,453.86,151.72524031907398,"(n,n')146Nd"
146Nd,735.65,42.62851871470287,"(n,n')146Nd"
146Nd,589.31,36.96582374587789,"(n,n')146Nd"
146Nd,474.53,35.088756126116,"(n,n')146Nd"
146Nd,1376.75,19.227604333274094,"(n,n')146Nd"
146Nd,922.89,10.67535672,"(n,n')146Nd"
146Nd,461.64,2.542342,"(n,n')146Nd"
146Nd,849.34,0.7595776428000002,"(n,n')146Nd"
146Nd,1016.74,0.7281178215,"(n,n')146Nd"
146Nd,1470.6,0.7054671785000001,"(n,n')146Nd"
146Nd,1303.2,0.6822933572000001,"(n,n')146Nd"
146Nd,146.34,0.2788981,"(n,n')146Nd"
146Nd,736.93,0.035905193884,"(n,n')146Nd"
146Nd,262.4,0.003826126116,"(n,n')146Nd"
146Nd,726.53,1.715496e-05,"(n,n')146Nd"
146Nd,1834.0,1.7102960000000003e-05,"(n,n')146Nd"
146Nd,1323.34,1.4875718280000002e-05,"(n,n')146Nd"
146Nd,1812.0,1.3969890000000001e-05,"(n,n')146Nd"
146Nd,1884.7,1.3685926e-05,"(n,n')146Nd"
146Nd,946.13,1.3318852806000002e-05,"(n,n')146Nd"
146Nd,1451.54,1.3065221586000001e-05,"(n,n')146Nd"
146Nd,1333.54,1.1288307772799999e-05,"(n,n')146Nd"
146Nd,555.59,9.277812128e-06,"(n,n')146Nd"
146Nd,1524.08,8.609189691e-06,"(n,n')146Nd"
146Nd,875.73,8.504703628000002e-06,"(n,n')146Nd"
146Nd,1465.04,8.48932094e-06,"(n,n')146Nd"
146Nd,701.93,7.2725325e-06,"(n,n')146Nd"
146Nd,1535.44,5.842207194e-06,"(n,n')146Nd"
146Nd,1148.84,3.3318799999999997e-06,"(n,n')146Nd"
146Nd,1243.24,3.3195779999999998e-06,"(n,n')146Nd"
146Nd,1291.24,2.843075372e-06,"(n,n')146Nd"
146Nd,729.39,2.234335432e-06,"(n,n')146Nd"
146Nd,788.43,2.154031189e-06,"(n,n')146Nd"
146Nd,587.69,1.95769738e-06,"(n,n')146Nd"
146Nd,601.19,1.638062353e-06,"(n,n')146Nd"
146Nd,1787.4,1.3970539475999999e-06,"(n,n')146Nd"
146Nd,597.89,1.2991622795999999e-06,"(n,n')146Nd"
146Nd,1977.94,1.0152935159999998e-06,"(n,n')146Nd"
147Nd,49.93,63.902071084450526,"(n,n')147Nd"
147Nd,140.36,17.93099,"(n,n')147Nd"
147Nd,1029.0,1.579587e-06,"(n,n')147Nd"
147Nd,934.0,1.5014201999999997e-06,"(n,n')147Nd"
147Nd,809.0,1.4563334e-06,"(n,n')147Nd"
147Nd,983.0,1.2200266000000001e-06,"(n,n')147Nd"
147Nd,904.0,1.209696e-06,"(n,n')147Nd"
147Nd,366.71,1.1478548392e-06,"(n,n')147Nd"
147Nd,86.68,1.1068764214405601e-06,"(n,n')147Nd"
147Nd,77.99,1.08445051688e-06,"(n,n')147Nd"
147Sm,809.3,37.16009713902137,"(n,n')147Sm"
147Sm,716.6,14.773417462087405,"(n,n')147Sm"
147Sm,121.22,9.284310660959289,"(n,n')147Sm"
147Sm,688.08,9.284218745269806,"(n,n')147Sm"
147Sm,197.4,5.149520466310866e-05,"(n,n')147Sm"
147Sm,314.1,1.8495923589962405e-05,"(n,n')147Sm"
147Sm,1106.86,1.7939419999999998e-05,"(n,n')147Sm"
147Sm,1169.0,1.7803000000000002e-05,"(n,n')147Sm"
147Sm,1258.0,1.747744e-05,"(n,n')147Sm"
147Sm,1196.85,1.7421019999999996e-05,"(n,n')147Sm"
147Sm,1317.85,1.5860039999999997e-05,"(n,n')147Sm"
147Sm,1464.0,1.58179e-05,"(n,n')147Sm"
147Sm,900.0,1.3470100000000002e-05,"(n,n')147Sm"
147Sm,1020.0,1.3393967999999998e-05,"(n,n')147Sm"
147Sm,1162.0,1.3303344e-05,"(n,n')147Sm"
147Sm,1438.0,1.312585e-05,"(n,n')147Sm"
147Sm,1350.19,1.310422e-05,"(n,n')147Sm"
147Sm,1180.1,1.29276983e-05,"(n,n')147Sm"
147Sm,741.8,1.2664224936000001e-05,"(n,n')147Sm"
147Sm,215.0,1.2031273906e-05,"(n,n')147Sm"
147Sm,1449.11,1.2014994500000003e-05,"(n,n')147Sm"
147Sm,1173.0,9.483926e-06,"(n,n')147Sm"
147Sm,1430.0,9.332732e-06,"(n,n')147Sm"
147Sm,1120.27,8.535407621400001e-06,"(n,n')147Sm"
147Sm,942.68,8.299950422572801e-06,"(n,n')147Sm"
147Sm,1274.48,8.2827085772e-06,"(n,n')147Sm"
147Sm,1077.0,8.0039410304e-06,"(n,n')147Sm"
147Sm,1063.9,6.9708733941216e-06,"(n,n')147Sm"
147Sm,947.83,6.927253747199999e-06,"(n,n')147Sm"
147Sm,846.1,6.674127589219998e-06,"(n,n')147Sm"
147Sm,1255.81,6.6586357056e-06,"(n,n')147Sm"
147Sm,1069.05,6.435504252799999e-06,"(n,n')147Sm"
147Sm,122.3,5.884291168e-06,"(n,n')147Sm"
147Sm,677.98,5.844409676456599e-06,"(n,n')147Sm"
147Sm,933.08,5.3179500953920006e-06,"(n,n')147Sm"
147Sm,720.0,5.008574e-06,"(n,n')147Sm"
147Sm,955.78,5.0078062288000005e-06,"(n,n')147Sm"
147Sm,725.4,4.98086e-06,"(n,n')147Sm"
147Sm,884.0,4.9724760000000004e-06,"(n,n')147Sm"
147Sm,978.0,4.9686120000000005e-06,"(n,n')147Sm"
147Sm,1221.3,4.89732e-06,"(n,n')147Sm"
147Sm,76.18,4.736167547662368e-06,"(n,n')147Sm"
147Sm,1251.71,4.26945705e-06,"(n,n')147Sm"
147Sm,856.9,4.1751326354080005e-06,"(n,n')147Sm"
147Sm,1058.88,3.88041555e-06,"(n,n')147Sm"
147Sm,601.8,2.7803109356e-06,"(n,n')147Sm"
147Sm,427.7,2.664055064e-06,"(n,n')147Sm"
147Sm,285.75,2.637742463999999e-06,"(n,n')147Sm"
147Sm,244.3,2.6129839686523997e-06,"(n,n')147Sm"
147Sm,1331.99,2.41017528e-06,"(n,n')147Sm"
147Sm,799.2,2.2680468458e-06,"(n,n')147Sm"
147Sm,1152.25,1.5856639359999997e-06,"(n,n')147Sm"
147Sm,99.1,1.2225499700000002e-06,"(n,n')147Sm"
148Nd,301.7,285.9338997512921,"(n,n')148Nd"
148Nd,697.5,71.38543293449999,"(n,n')148Nd"
148Nd,450.5,70.31148124168199,"(n,n')148Nd"
148Nd,489.94,61.276239999999994,"(n,n')148Nd"
148Nd,1023.12,25.815216683,"(n,n')148Nd"
148Nd,721.42,23.253813317000002,"(n,n')148Nd"
148Nd,615.1,3.8590635000000004,"(n,n')148Nd"
148Nd,247.0,3.2777120655000003,"(n,n')148Nd"
148Nd,869.2,1.7745541693,"(n,n')148Nd"
148Nd,1248.81,1.4177543520000002,"(n,n')148Nd"
148Nd,970.0,0.6515696,"(n,n')148Nd"
148Nd,947.11,0.61035168755,"(n,n')148Nd"
148Nd,1170.9,0.2907162786,"(n,n')148Nd"
148Nd,527.49,0.2378389244139392,"(n,n')148Nd"
148Nd,496.61,0.08164746045,"(n,n')148Nd"
148Nd,418.7,0.050568552100000004,"(n,n')148Nd"
148Nd,365.31,1.5744139392e-06,"(n,n')148Nd"
148Nd,1209.81,1.5489248766000002e-06,"(n,n')148Nd"
148Sm,550.27,231.86593865277345,"(n,n')148Sm"
148Sm,611.27,80.52683284596472,"(n,n')148Sm"
148Sm,629.99,46.02516788812649,"(n,n')148Sm"
148Sm,414.03,42.956411022,"(n,n')148Sm"
148Sm,1465.12,30.483773102999997,"(n,n')148Sm"
148Sm,914.85,15.739382468999999,"(n,n')148Sm"
148Sm,432.75,12.478368977999999,"(n,n')148Sm"
148Sm,874.18,3.361996,"(n,n')148Sm"
148Sm,1113.97,1.2330976046666666,"(n,n')148Sm"
148Sm,903.85,0.9447452080000001,"(n,n')148Sm"
148Sm,1454.12,0.9387181253333332,"(n,n')148Sm"
148Sm,1664.24,0.634949062,"(n,n')148Sm"
148Sm,303.58,0.05553442799999999,"(n,n')148Sm"
148Sm,1718.0,2.404378e-05,"(n,n')148Sm"
148Sm,1648.6,2.1637680000000003e-05,"(n,n')148Sm"
148Sm,1109.03,2.16277e-05,"(n,n')148Sm"
148Sm,1434.2,1.7572099999999997e-05,"(n,n')148Sm"
148Sm,553.23,1.286612649e-05,"(n,n')148Sm"
148Sm,571.95,9.439964702000001e-06,"(n,n')148Sm"
148Sm,1183.22,1.6313912020000002e-06,"(n,n')148Sm"
149Sm,285.94,55.04132832242889,"(n,n')149Sm"
149Sm,664.05,12.87945746295481,"(n,n')149Sm"
149Sm,73.16,3.597489579571519,"(n,n')149Sm"
149Sm,590.89,2.792741289478668,"(n,n')149Sm"
149Sm,22.51,0.8658593767376715,"(n,n')149Sm"
149Sm,568.38,0.6946773370981302,"(n,n')149Sm"
149Sm,378.11,0.629517728,"(n,n')149Sm"
149Sm,263.43,0.17115869071951467,"(n,n')149Sm"
149Sm,304.95,0.1100831492628,"(n,n')149Sm"
149Sm,277.08,8.923701143053436e-06,"(n,n')149Sm"
149Sm,198.58,6.57294570252608e-06,"(n,n')149Sm"
149Sm,461.61,6.154966e-06,"(n,n')149Sm"
149Sm,833.23,5.334745414399999e-06,"(n,n')149Sm"
149Sm,214.59,4.7651728832e-06,"(n,n')149Sm"
149Sm,785.23,4.681001999999999e-06,"(n,n')149Sm"
149Sm,859.43,4.507297932e-06,"(n,n')149Sm"
149Sm,697.0,3.345158e-06,"(n,n')149Sm"
149Sm,835.59,3.1969888943999997e-06,"(n,n')149Sm"
149Sm,613.95,3.1613029056e-06,"(n,n')149Sm"
149Sm,327.53,3.0687269376e-06,"(n,n')149Sm"
149Sm,830.41,2.9291916252e-06,"(n,n')149Sm"
149Sm,432.78,2.4830139502e-06,"(n,n')149Sm"
149Sm,558.37,1.9471684679999997e-06,"(n,n')149Sm"
149Sm,636.46,1.8947259828000002e-06,"(n,n')149Sm"
149Sm,506.09,1.7064537719999997e-06,"(n,n')149Sm"
149Sm,122.01,1.6753618322e-06,"(n,n')149Sm"
149Sm,535.86,1.5833753309999997e-06,"(n,n')149Sm"
149Sm,130.0,1.5771300751999998e-06,"(n,n')149Sm"
149Sm,381.52,1.5731238176e-06,"(n,n')149Sm"
149Sm,528.6,1.5500653559999999e-06,"(n,n')149Sm"
149Sm,807.9,1.4652964643999997e-06,"(n,n')149Sm"
149Sm,89.17,1.3221711167999998e-06,"(n,n')149Sm"
14N,2312.8,55.1432772460933,"(n,n')14N"
14N,5105.89,43.55368313239643,"(n,n')14N"
14N,7029.12,24.25300056997609,"(n,n')14N"
14N,1635.3,22.321450839647575,"(n,n')14N"
14N,728.36,20.745900272661572,"(n,n')14N"
14N,6446.17,12.077196230423723,"(n,n')14N"
14N,3378.64,10.894060078630584,"(n,n')14N"
14N,2793.09,10.574987560847504,"(n,n')14N"
14N,4915.1,6.922486369760187,"(n,n')14N"
14N,5691.44,6.154546590631276,"(n,n')14N"
14N,5834.25,5.614837591278609,"(n,n')14N"
14N,3890.7,3.5229083318994405,"(n,n')14N"
14N,2498.07,3.3940198923877536,"(n,n')14N"
14N,2517.63,2.2305634229998326,"(n,n')14N"
14N,3384.01,1.8764697201370675,"(n,n')14N"
14N,9128.9,1.3876171742450374,"(n,n')14N"
14N,1340.28,1.119854163962061,"(n,n')14N"
14N,6203.5,1.0582473395996226,"(n,n')14N"
14N,3948.1,0.9058653796906302,"(n,n')14N"
14N,611.92,0.6374555278230774,"(n,n')14N"
14N,4365.83,0.4511211562304728,"(n,n')14N"
14N,2655.65,0.39981589349014685,"(n,n')14N"
14N,1157.79,0.3815716964173583,"(n,n')14N"
14N,9172.25,0.3795686875804165,"(n,n')14N"
14N,3081.02,0.22137627924465655,"(n,n')14N"
14N,2682.73,0.14719654365057064,"(n,n')14N"
14N,3294.65,0.14719654365057064,"(n,n')14N"
14N,4716.32,0.12298682723024741,"(n,n')14N"
14N,967.0,0.0699241035636468,"(n,n')14N"
14N,2726.08,0.03919729167158018,"(n,n')14N"
14N,7966.9,0.023385505727760627,"(n,n')14N"
14N,4018.8,0.01870840462827422,"(n,n')14N"
14N,2143.13,0.014091178343944464,"(n,n')14N"
14N,6859.45,0.003795686875804165,"(n,n')14N"
14N,3338.0,0.0027537336883406618,"(n,n')14N"
14N,3480.81,0.0022079486432479965,"(n,n')14N"
14N,10432.0,0.002193996885477478,"(n,n')14N"
14N,8062.0,0.0007660990371171351,"(n,n')14N"
14N,11050.0,0.0004929408949234012,"(n,n')14N"
14N,4671.6,0.0003517370636073386,"(n,n')14N"
14N,8619.7,0.0003347858618297831,"(n,n')14N"
14N,2928.26,0.00019281973358122476,"(n,n')14N"
14N,8776.0,0.00011865826359277056,"(n,n')14N"
150Nd,130.21,219.0619503454667,"(n,n')150Nd"
150Nd,804.65,28.5723490635,"(n,n')150Nd"
150Nd,251.24,21.41537661463333,"(n,n')150Nd"
150Nd,722.73,13.951839492,"(n,n')150Nd"
150Nd,852.94,12.131240508,"(n,n')150Nd"
150Nd,553.41,11.161135936499997,"(n,n')150Nd"
150Nd,545.16,4.162608483733334,"(n,n')150Nd"
150Nd,720.45,1.6607766915999997,"(n,n')150Nd"
150Nd,338.95,0.5477577333333333,"(n,n')150Nd"
150Nd,469.21,0.3890269448,"(n,n')150Nd"
150Nd,850.66,0.1657632132,"(n,n')150Nd"
150Nd,175.29,0.0305471504,"(n,n')150Nd"
150Sm,333.86,246.7491075764811,"(n,n')150Sm"
150Sm,737.4,53.027501382463434,"(n,n')150Sm"
150Sm,439.38,51.43616717604786,"(n,n')150Sm"
150Sm,584.29,45.934576693404146,"(n,n')150Sm"
150Sm,1165.61,21.419777808000003,"(n,n')150Sm"
150Sm,831.75,16.076275545,"(n,n')150Sm"
150Sm,406.52,13.593221932242015,"(n,n')150Sm"
150Sm,298.02,3.607659383692,"(n,n')150Sm"
150Sm,712.18,1.6731887849964755,"(n,n')150Sm"
150Sm,1193.73,0.9746133355884,"(n,n')150Sm"
150Sm,859.87,0.8297282133234667,"(n,n')150Sm"
150Sm,505.52,0.7073065150342046,"(n,n')150Sm"
150Sm,425.23,0.6445766470000001,"(n,n')150Sm"
150Sm,1046.04,0.13516145931071807,"(n,n')150Sm"
150Sm,78.77,0.11073019199999999,"(n,n')150Sm"
150Sm,286.27,0.09227516000000001,"(n,n')150Sm"
150Sm,305.66,0.04373975002694072,"(n,n')150Sm"
150Sm,453.35,0.04051553521507333,"(n,n')150Sm"
150Sm,272.8,0.025155049371716982,"(n,n')150Sm"
150Sm,420.49,0.019790998768653336,"(n,n')150Sm"
150Sm,147.69,0.00224049042664,"(n,n')150Sm"
150Sm,1773.3,3.7630179999999995e-06,"(n,n')150Sm"
150Sm,485.93,3.4428316991999995e-06,"(n,n')150Sm"
150Sm,1672.7,3.034966e-06,"(n,n')150Sm"
150Sm,1170.59,2.9196495384e-06,"(n,n')150Sm"
150Sm,558.11,2.888266e-06,"(n,n')150Sm"
150Sm,675.75,2.8323121932e-06,"(n,n')150Sm"
150Sm,1049.04,2.6831657879999996e-06,"(n,n')150Sm"
150Sm,1324.43,2.6274364314059996e-06,"(n,n')150Sm"
150Sm,869.28,2.3112103458509997e-06,"(n,n')150Sm"
150Sm,1499.42,2.0528512839999997e-06,"(n,n')150Sm"
150Sm,464.19,2.0516951106e-06,"(n,n')150Sm"
150Sm,748.07,1.9999719594e-06,"(n,n')150Sm"
150Sm,899.47,1.8653154518003998e-06,"(n,n')150Sm"
150Sm,1350.14,1.74544986e-06,"(n,n')150Sm"
150Sm,1379.28,1.664014536e-06,"(n,n')150Sm"
150Sm,515.24,1.5916844664000002e-06,"(n,n')150Sm"
150Sm,626.67,1.497821692851e-06,"(n,n')150Sm"
150Sm,688.3,1.47789281e-06,"(n,n')150Sm"
150Sm,372.73,1.3025771082000001e-06,"(n,n')150Sm"
150Sm,402.95,1.2967572085999998e-06,"(n,n')150Sm"
150Sm,345.91,1.2853419128000002e-06,"(n,n')150Sm"
150Sm,751.02,1.0716142119999997e-06,"(n,n')150Sm"
150Sm,1794.0,1.0552368708000002e-06,"(n,n')150Sm"
150Sm,1452.74,1.0271190832000001e-06,"(n,n')150Sm"
151Pm,85.12,143.63700555729773,"(n,n')151Pm"
151Pm,112.15,26.887244942797743,"(n,n')151Pm"
151Pm,197.27,25.781207442702247,"(n,n')151Pm"
151Pm,244.48,8.552660614499999,"(n,n')151Pm"
151Pm,132.33,1.9866623855,"(n,n')151Pm"
151Sm,65.83,88.33935309167519,"(n,n')151Sm"
151Sm,109.55,21.356807248,"(n,n')151Sm"
151Sm,4.82,4.528846050539199,"(n,n')151Sm"
151Sm,105.68,4.014144427999999,"(n,n')151Sm"
151Sm,64.88,3.310866324214399,"(n,n')151Sm"
151Sm,175.38,1.4781627539999997,"(n,n')151Sm"
151Sm,61.01,1.2179797263248,"(n,n')151Sm"
151Sm,25.7,0.9882255699999998,"(n,n')151Sm"
151Sm,83.85,0.9882255699999998,"(n,n')151Sm"
151Sm,69.7,0.7032781037855999,"(n,n')151Sm"
152Gd,344.28,340.57719826179954,"(n,n')152Gd"
152Gd,411.12,85.20626347461676,"(n,n')152Gd"
152Gd,778.91,78.05656799455461,"(n,n')152Gd"
152Gd,715.08,68.13400999999999,"(n,n')152Gd"
152Gd,1314.65,32.50364169499999,"(n,n')152Gd"
152Gd,970.37,20.586566561999994,"(n,n')152Gd"
152Gd,271.12,6.0467254685633005,"(n,n')152Gd"
152Gd,367.79,5.286600161152401,"(n,n')152Gd"
152Gd,699.25,2.4468096399999997,"(n,n')152Gd"
152Gd,586.26,1.4955855048758935,"(n,n')152Gd"
152Gd,764.89,0.9878475399,"(n,n')152Gd"
152Gd,1109.17,0.8373397851,"(n,n')152Gd"
152Gd,471.98,0.7669997717838,"(n,n')152Gd"
152Gd,930.54,0.2578330103036979,"(n,n')152Gd"
152Gd,315.14,0.1627101521334016,"(n,n')152Gd"
152Gd,493.77,0.046799675000000006,"(n,n')152Gd"
152Gd,192.65,0.04169243029300001,"(n,n')152Gd"
152Gd,266.8,0.038926516999999994,"(n,n')152Gd"
152Gd,703.57,0.036225016720199996,"(n,n')152Gd"
152Gd,191.46,0.033365585999999996,"(n,n')152Gd"
152Gd,175.14,0.00943526325980672,"(n,n')152Gd"
152Gd,117.31,0.0027015002798,"(n,n')152Gd"
152Gd,1052.26,1.8980915000000002e-06,"(n,n')152Gd"
152Gd,1962.0,1.8811889000000003e-06,"(n,n')152Gd"
152Gd,652.92,1.5690780000000002e-06,"(n,n')152Gd"
152Gd,385.81,1.5022885472599998e-06,"(n,n')152Gd"
152Gd,1348.13,1.3947049309599997e-06,"(n,n')152Gd"
152Gd,1667.35,1.3245486051599999e-06,"(n,n')152Gd"
152Gd,519.4,1.3027058000000001e-06,"(n,n')152Gd"
152Gd,1089.74,1.20784765934385e-06,"(n,n')152Gd"
152Gd,1299.13,1.19540693423977e-06,"(n,n')152Gd"
152Gd,1160.02,1.10913536979e-06,"(n,n')152Gd"
152Gd,1106.18,1.0568161194e-06,"(n,n')152Gd"
152Gd,794.81,1.0550106807000002e-06,"(n,n')152Gd"
152Gd,845.13,1.0009513936399999e-06,"(n,n')152Gd"
152Sm,121.78,238.19120660306498,"(n,n')152Sm"
152Sm,244.7,35.2170563833067,"(n,n')152Sm"
152Sm,919.33,17.26619224,"(n,n')152Sm"
152Sm,855.0,16.03913292,"(n,n')152Sm"
152Sm,340.4,10.626578713063903,"(n,n')152Sm"
152Sm,841.57,8.876966089333333,"(n,n')152Sm"
152Sm,963.35,7.302542464666667,"(n,n')152Sm"
152Sm,674.63,6.984077759999999,"(n,n')152Sm"
152Sm,418.47,5.951581000000001,"(n,n')152Sm"
152Sm,483.88,5.3734020000000005,"(n,n')152Sm"
152Sm,514.6,3.8580670799999996,"(n,n')152Sm"
152Sm,562.92,3.4258779160009993,"(n,n')152Sm"
152Sm,964.1,1.0877808770000001,"(n,n')152Sm"
152Sm,688.67,1.0697110784841002,"(n,n')152Sm"
152Sm,1085.88,0.7599308690000001,"(n,n')152Sm"
152Sm,443.97,0.39644123700046663,"(n,n')152Sm"
152Sm,810.45,0.3837808161811,"(n,n')152Sm"
152Sm,125.75,0.039681916001,"(n,n')152Sm"
152Sm,719.4,0.020771319,"(n,n')152Sm"
152Sm,275.43,0.002806935,"(n,n')152Sm"
152Sm,152.9,0.0016181126666666669,"(n,n')152Sm"
152Sm,1112.07,3.02797916374662e-06,"(n,n')152Sm"
152Sm,1315.61,2.7993560000000003e-06,"(n,n')152Sm"
152Sm,1021.32,2.2993794512e-06,"(n,n')152Sm"
152Sm,798.73,2.1532212047999996e-06,"(n,n')152Sm"
152Sm,1005.26,2.1150982972e-06,"(n,n')152Sm"
152Sm,1226.0,2.0672900000000002e-06,"(n,n')152Sm"
152Sm,905.9,2.0109695467999995e-06,"(n,n')152Sm"
152Sm,1193.11,1.8010156860000001e-06,"(n,n')152Sm"
152Sm,1212.95,1.7207160080000001e-06,"(n,n')152Sm"
152Sm,656.49,1.7198980889999998e-06,"(n,n')152Sm"
152Sm,1408.01,1.7124843791999996e-06,"(n,n')152Sm"
152Sm,1057.32,1.7123485283999998e-06,"(n,n')152Sm"
152Sm,1363.76,1.5214557384000002e-06,"(n,n')152Sm"
152Sm,1097.1,1.4504987543999997e-06,"(n,n')152Sm"
152Sm,587.34,1.4179314138e-06,"(n,n')152Sm"
152Sm,355.89,1.358353857e-06,"(n,n')152Sm"
152Sm,1389.01,1.2974475179999999e-06,"(n,n')152Sm"
152Sm,1397.72,1.1468074715999999e-06,"(n,n')152Sm"
152Sm,671.15,1.0954497224e-06,"(n,n')152Sm"
152Sm,1454.71,1.0832705862000002e-06,"(n,n')152Sm"
152Sm,564.01,1.0747864152000004e-06,"(n,n')152Sm"
152Sm,735.13,1.0578898176000001e-06,"(n,n')152Sm"
152Sm,287.53,1.0304064078e-06,"(n,n')152Sm"
152Sm,852.71,1.017173412e-06,"(n,n')152Sm"
152Sm,603.62,1.0159367526e-06,"(n,n')152Sm"
153Eu,83.37,125.53195519808216,"(n,n')153Eu"
153Eu,193.06,31.310820651136233,"(n,n')153Eu"
153Eu,109.69,21.330101761668463,"(n,n')153Eu"
153Eu,103.18,0.05187415806522853,"(n,n')153Eu"
153Eu,97.43,0.050039120725212015,"(n,n')153Eu"
153Eu,69.67,0.04067022526047055,"(n,n')153Eu"
153Eu,83.66,0.03287153806627695,"(n,n')153Eu"
153Eu,54.19,0.030183443056306214,"(n,n')153Eu"
153Eu,96.88,0.028059279458433523,"(n,n')153Eu"
153Eu,86.58,0.019919411659422306,"(n,n')153Eu"
153Eu,151.62,0.019476963607434956,"(n,n')153Eu"
153Eu,241.69,0.018908839380141387,"(n,n')153Eu"
153Eu,151.91,0.010436048918543713,"(n,n')153Eu"
153Eu,320.27,0.00947004384,"(n,n')153Eu"
153Eu,287.99,0.009065424431515758,"(n,n')153Eu"
153Eu,126.67,0.00848587151315904,"(n,n')153Eu"
153Eu,329.94,0.007249326631200001,"(n,n')153Eu"
153Eu,156.06,0.007222722823672511,"(n,n')153Eu"
153Eu,132.0,0.004329314099710014,"(n,n')153Eu"
153Eu,141.6,0.0037545686128,"(n,n')153Eu"
153Eu,242.64,0.003625427084326368,"(n,n')153Eu"
153Eu,68.25,0.0035260641565036735,"(n,n')153Eu"
153Eu,305.86,0.0031986473360314594,"(n,n')153Eu"
153Eu,128.8,0.003141224495783947,"(n,n')153Eu"
153Eu,89.78,0.0028106678180427826,"(n,n')153Eu"
153Eu,123.07,0.0024044932867261053,"(n,n')153Eu"
153Eu,268.27,0.0023921549280000007,"(n,n')153Eu"
153Eu,223.55,0.0023418801253848,"(n,n')153Eu"
153Eu,302.72,0.0020843471792000006,"(n,n')153Eu"
153Eu,244.78,0.0019876461568391996,"(n,n')153Eu"
153Eu,170.24,0.0019292166354377145,"(n,n')153Eu"
153Eu,166.55,0.001764912633275166,"(n,n')153Eu"
153Eu,39.33,0.0014755381760314598,"(n,n')153Eu"
153Eu,159.19,0.00140579939107728,"(n,n')153Eu"
153Eu,137.85,0.00134325399465367,"(n,n')153Eu"
153Eu,155.99,0.0011854875462069601,"(n,n')153Eu"
153Eu,172.3,0.0010067237836863694,"(n,n')153Eu"
153Eu,152.86,0.0008732438337611199,"(n,n')153Eu"
153Eu,111.6,0.00076760749454998,"(n,n')153Eu"
153Eu,89.48,0.0007586195005927258,"(n,n')153Eu"
153Eu,412.17,0.0007555533875999999,"(n,n')153Eu"
153Eu,569.0,0.00071313376602,"(n,n')153Eu"
153Eu,531.82,0.0006970980552227999,"(n,n')153Eu"
