Isotope,Energy (keV),XS (mb),Info
204Pb,648.49,7.8851607525363026,"(n,2n)204Pb"
204Pb,633.83,6.040998009329834,"(n,2n)204Pb"
204Pb,271.5,5.812121478824308,"(n,2n)204Pb"
204Pb,306.21,1.8207959625903232,"(n,2n)204Pb"
204Pb,376.43,1.4817717682442377,"(n,2n)204Pb"
204Pb,349.03,1.3595798525222789,"(n,2n)204Pb"
204Pb,974.55,1.0626981740963892,"(n,2n)204Pb"
204Pb,650.76,0.45626723452762363,"(n,2n)204Pb"
204Pb,1349.93,0.3544646009848306,"(n,2n)204Pb"
206Pb,987.62,927.0972193785122,"(n,2n)206Pb"
206Pb,26.22,770.9647202862844,"(n,2n)206Pb"
206Pb,703.44,444.36884668205187,"(n,2n)206Pb"
206Pb,2.33,305.7640942060872,"(n,2n)206Pb"
206Pb,284.18,220.2524809707502,"(n,2n)206Pb"
206Pb,683.46,177.4040619982839,"(n,2n)206Pb"
206Pb,1043.72,108.37503357777608,"(n,2n)206Pb"
206Pb,511.52,105.17670479909339,"(n,2n)206Pb"
206Pb,260.48,100.97872088418802,"(n,2n)206Pb"
206Pb,573.88,82.45028811310783,"(n,2n)206Pb"
206Pb,553.38,55.77581983117189,"(n,2n)206Pb"
206Pb,41.86,55.77581983117189,"(n,2n)206Pb"
206Pb,579.73,53.489558222736456,"(n,2n)206Pb"
206Pb,759.1,45.366156180061516,"(n,2n)206Pb"
206Pb,744.79,45.352569048223685,"(n,2n)206Pb"
206Pb,262.81,32.88781831427947,"(n,2n)206Pb"
206Pb,761.43,29.931609746203588,"(n,2n)206Pb"
206Pb,185.22,29.50829417957017,"(n,2n)206Pb"
206Pb,549.85,28.235998241892936,"(n,2n)206Pb"
206Pb,576.21,25.48599178940978,"(n,2n)206Pb"
206Pb,1764.37,22.22048277109658,"(n,2n)206Pb"
206Pb,813.92,19.447936255719544,"(n,2n)206Pb"
206Pb,871.91,17.833279189966678,"(n,2n)206Pb"
206Pb,1499.14,17.29790490301287,"(n,2n)206Pb"
206Pb,227.19,16.17878225559471,"(n,2n)206Pb"
206Pb,540.59,16.137665900903894,"(n,2n)206Pb"
206Pb,1775.8,15.785628686143697,"(n,2n)206Pb"
206Pb,717.35,15.745500920638946,"(n,2n)206Pb"
206Pb,1371.91,15.13631878568579,"(n,2n)206Pb"
206Pb,795.7,14.934488354832048,"(n,2n)206Pb"
206Pb,282.29,13.825389631083759,"(n,2n)206Pb"
206Pb,1001.53,12.631711448334931,"(n,2n)206Pb"
206Pb,995.27,11.779376619283443,"(n,2n)206Pb"
206Pb,165.06,11.012831122407201,"(n,2n)206Pb"
206Pb,1001.92,10.103882628984223,"(n,2n)206Pb"
206Pb,570.6,9.270704198495135,"(n,2n)206Pb"
206Pb,688.52,8.624527148318098,"(n,2n)206Pb"
206Pb,780.91,8.156418300809879,"(n,2n)206Pb"
206Pb,115.18,7.63155159401055,"(n,2n)206Pb"
206Pb,313.4,7.469028384303001,"(n,2n)206Pb"
206Pb,890.13,6.452018417209166,"(n,2n)206Pb"
206Pb,205.83,6.152240962729357,"(n,2n)206Pb"
206Pb,129.62,5.756993941105724,"(n,2n)206Pb"
206Pb,498.62,5.114609986467155,"(n,2n)206Pb"
206Pb,1041.79,4.949404477897231,"(n,2n)206Pb"
206Pb,221.01,4.583032896522135,"(n,2n)206Pb"
206Pb,1264.73,4.477368042091654,"(n,2n)206Pb"
206Pb,1172.19,4.405531657533722,"(n,2n)206Pb"
206Pb,1485.59,4.405531657533722,"(n,2n)206Pb"
206Pb,1614.32,4.218909063490033,"(n,2n)206Pb"
206Pb,1756.4,4.11320632637111,"(n,2n)206Pb"
206Pb,1014.37,3.7160032216357024,"(n,2n)206Pb"
206Pb,803.4,3.4820444227616814,"(n,2n)206Pb"
206Pb,259.49,3.4113253996016435,"(n,2n)206Pb"
206Pb,910.88,3.157432851650631,"(n,2n)206Pb"
206Pb,771.01,2.9892263363462144,"(n,2n)206Pb"
206Pb,1262.4,2.262366939547854,"(n,2n)206Pb"
206Pb,561.29,2.194441586826267,"(n,2n)206Pb"
206Pb,1351.51,1.9541844761572376,"(n,2n)206Pb"
206Pb,349.59,1.615056867788198,"(n,2n)206Pb"
206Pb,661.25,1.4808975911207045,"(n,2n)206Pb"
206Pb,1072.36,1.2239590938753937,"(n,2n)206Pb"
206Pb,626.7,1.1856452149681789,"(n,2n)206Pb"
206Pb,1199.59,0.7581310293825887,"(n,2n)206Pb"
206Pb,277.11,0.7339676065992713,"(n,2n)206Pb"
206Pb,127.24,0.4906796430218781,"(n,2n)206Pb"
206Pb,788.18,0.41753358453049233,"(n,2n)206Pb"
206Pb,503.3,0.3341037153940552,"(n,2n)206Pb"
206Pb,1512.99,0.28318465428653244,"(n,2n)206Pb"
206Pb,605.95,0.23898952223612685,"(n,2n)206Pb"
206Pb,1038.11,0.20919883136059703,"(n,2n)206Pb"
206Pb,1501.56,0.1549965571425475,"(n,2n)206Pb"
206Pb,852.89,0.13918136594550512,"(n,2n)206Pb"
206Pb,720.65,0.10555481375719618,"(n,2n)206Pb"
206Pb,499.64,0.05186136172752128,"(n,2n)206Pb"
206Pb,1002.94,0.050187694609994934,"(n,2n)206Pb"
206Pb,1060.93,0.030872581277782796,"(n,2n)206Pb"
206Pb,170.8,0.003302123408545309,"(n,2n)206Pb"
206Pb,310.4,0.000770965568403635,"(n,2n)206Pb"
207Pb,803.1,2090.3961480220078,"(n,2n)207Pb"
207Pb,516.17,897.7303548593449,"(n,2n)207Pb"
207Pb,537.44,801.4688129339833,"(n,2n)207Pb"
207Pb,880.94,758.5475058046275,"(n,2n)207Pb"
207Pb,343.5,451.52920306505007,"(n,2n)207Pb"
207Pb,183.98,322.06156881045507,"(n,2n)207Pb"
207Pb,458.09,167.11043026607115,"(n,2n)207Pb"
207Pb,657.17,103.55388956877353,"(n,2n)207Pb"
207Pb,1432.6,86.30343412303226,"(n,2n)207Pb"
207Pb,663.7,64.09377539729081,"(n,2n)207Pb"
207Pb,398.03,60.91080720936439,"(n,2n)207Pb"
207Pb,856.16,60.39983638051209,"(n,2n)207Pb"
207Pb,1098.18,52.749732608676766,"(n,2n)207Pb"
207Pb,1393.6,46.929380436509156,"(n,2n)207Pb"
207Pb,44.14,45.50281895017492,"(n,2n)207Pb"
207Pb,1844.74,40.62559469046653,"(n,2n)207Pb"
207Pb,313.67,34.14234623863349,"(n,2n)207Pb"
207Pb,981.1,32.44952016700981,"(n,2n)207Pb"
207Pb,1703.5,29.827289755328263,"(n,2n)207Pb"
207Pb,1344.8,29.089188354188092,"(n,2n)207Pb"
207Pb,1620.0,20.44679635982254,"(n,2n)207Pb"
207Pb,202.5,19.562207555194888,"(n,2n)207Pb"
207Pb,1466.8,18.165793363679597,"(n,2n)207Pb"
207Pb,1194.61,13.596720766274302,"(n,2n)207Pb"
207Pb,1588.29,12.791921470008282,"(n,2n)207Pb"
207Pb,317.4,12.391259140807092,"(n,2n)207Pb"
207Pb,362.9,12.244579711410099,"(n,2n)207Pb"
207Pb,2315.0,3.570168070700639,"(n,2n)207Pb"
207Pb,963.8,2.613962017263128,"(n,2n)207Pb"
207Pb,784.51,2.1013360167072705,"(n,2n)207Pb"
207Pb,582.01,1.960072790464657,"(n,2n)207Pb"
207Pb,1784.2,1.6652888189459203,"(n,2n)207Pb"
207Pb,1142.32,1.6033675791744666,"(n,2n)207Pb"
207Pb,442.17,0.5873604768985792,"(n,2n)207Pb"
207Pb,434.97,0.435797633643369,"(n,2n)207Pb"
207Pb,2023.26,0.18528651697445075,"(n,2n)207Pb"
225Ac,17.6,1470.9062894324584,"(n,2n)225Ac"
225Ac,5.7,630.0578884971484,"(n,2n)225Ac"
225Ac,23.3,630.0578884971484,"(n,2n)225Ac"
225Ac,13.9,415.6077852995923,"(n,2n)225Ac"
225Ac,19.6,415.6077852995923,"(n,2n)225Ac"
225Ac,25.8,168.9570889895357,"(n,2n)225Ac"
225Ac,1.8,168.9570889895357,"(n,2n)225Ac"
225Ac,43.3,152.9860323179761,"(n,2n)225Ac"
225Ac,29.7,140.7457749310203,"(n,2n)225Ac"
225Ac,24.0,140.7457749310203,"(n,2n)225Ac"
225Ac,41.1,132.60534559856512,"(n,2n)225Ac"
225Ac,22.4,113.31930893589666,"(n,2n)225Ac"
225Ac,8.5,113.31930893589666,"(n,2n)225Ac"
225Ac,61.2,76.91424456217327,"(n,2n)225Ac"
225Ac,60.2,62.95294066924877,"(n,2n)225Ac"
225Ac,54.5,52.665592026653535,"(n,2n)225Ac"
225Ac,67.1,47.00974047470386,"(n,2n)225Ac"
225Ac,34.6,41.50129072724097,"(n,2n)225Ac"
225Ac,48.7,38.63157765173303,"(n,2n)225Ac"
225Ac,29.8,33.37108526340824,"(n,2n)225Ac"
225Ac,28.9,17.428926990982823,"(n,2n)225Ac"
225Ac,26.3,17.38609758071,"(n,2n)225Ac"
225Ac,36.0,13.658933256948812,"(n,2n)225Ac"
225Ac,52.1,11.884009724787624,"(n,2n)225Ac"
225Ac,52.2,7.054608302485428,"(n,2n)225Ac"
225Ac,28.3,6.120735906296625,"(n,2n)225Ac"
226Ac,29.94,1630.2637771236532,"(n,2n)226Ac"
226Ac,47.18,1250.4639373648665,"(n,2n)226Ac"
226Ac,49.74,718.5902557510348,"(n,2n)226Ac"
226Ac,71.85,432.25635375315886,"(n,2n)226Ac"
226Ac,67.83,216.07786846483765,"(n,2n)226Ac"
226Ac,64.7,167.98134131135922,"(n,2n)226Ac"
226Ac,75.12,161.03712041164331,"(n,2n)226Ac"
226Ac,158.38,112.99145724415905,"(n,2n)226Ac"
226Ac,40.09,75.35968163099848,"(n,2n)226Ac"
226Ac,140.85,71.13484997275859,"(n,2n)226Ac"
226Ac,93.67,33.42909920180148,"(n,2n)226Ac"
226Ac,135.15,31.96099390406809,"(n,2n)226Ac"
226Ac,156.3,31.843543906022607,"(n,2n)226Ac"
226Ac,221.0,31.843543906022607,"(n,2n)226Ac"
226Ac,94.79,19.811094020506644,"(n,2n)226Ac"
226Ac,169.91,17.898118988926047,"(n,2n)226Ac"
226Ac,79.05,15.975809269473462,"(n,2n)226Ac"
226Ac,120.8,10.499242906383449,"(n,2n)226Ac"
226Ac,34.76,8.39905318336223,"(n,2n)226Ac"
226Ac,122.73,7.669699550507261,"(n,2n)226Ac"
226Ac,115.56,6.303839696202233,"(n,2n)226Ac"
226Ac,125.71,1.2291333350761502,"(n,2n)226Ac"
226Ac,34.85,0.819506655397525,"(n,2n)226Ac"
226Ac,80.71,0.5250172571330232,"(n,2n)226Ac"
226Ac,155.65,0.315234103114662,"(n,2n)226Ac"
227Ac,18.8,1242.0912965450052,"(n,2n)227Ac"
227Ac,5.1,591.6049088810988,"(n,2n)227Ac"
227Ac,26.2,584.1813562686676,"(n,2n)227Ac"
227Ac,14.5,388.049344713409,"(n,2n)227Ac"
227Ac,28.2,388.049344713409,"(n,2n)227Ac"
227Ac,32.7,230.34120926800517,"(n,2n)227Ac"
227Ac,58.3,141.91201281484595,"(n,2n)227Ac"
227Ac,13.3,141.91201281484595,"(n,2n)227Ac"
227Ac,12.0,87.33350158484873,"(n,2n)227Ac"
227Ac,51.5,87.33350158484873,"(n,2n)227Ac"
227Th,72.2,1806.2294445828122,"(n,2n)227Th"
227Th,154.23,1389.4692909384353,"(n,2n)227Th"
227Th,220.87,514.2548024873792,"(n,2n)227Th"
227Th,135.57,357.0138267031551,"(n,2n)227Th"
227Th,224.07,264.45934827832247,"(n,2n)227Th"
227Th,235.3,258.4475196761795,"(n,2n)227Th"
227Th,274.6,208.92479048545482,"(n,2n)227Th"
227Th,43.5,120.79832408182864,"(n,2n)227Th"
227Th,207.4,80.53455754014558,"(n,2n)227Th"
227Th,210.6,80.53455754014558,"(n,2n)227Th"
227Th,230.37,51.747768225609214,"(n,2n)227Th"
227Th,158.17,31.048629415813288,"(n,2n)227Th"
227Th,64.0,27.148472236001986,"(n,2n)227Th"
227Th,540.3,14.960276988281494,"(n,2n)227Th"
227Th,617.43,13.465096315959432,"(n,2n)227Th"
227Th,574.83,13.141395214369776,"(n,2n)227Th"
227Th,81.07,10.597781305141204,"(n,2n)227Th"
228Th,9.29,1430.4825198460117,"(n,2n)228Th"
228Th,77.49,765.7960390362182,"(n,2n)228Th"
228Th,24.38,304.80486084791056,"(n,2n)228Th"
228Th,64.38,135.96063966270896,"(n,2n)228Th"
228Th,102.92,97.4370827951655,"(n,2n)228Th"
228Th,68.33,76.85458137903127,"(n,2n)228Th"
228Th,37.86,69.135374304755,"(n,2n)228Th"
228Th,28.57,66.37105913058568,"(n,2n)228Th"
228Th,66.94,65.43272956823331,"(n,2n)228Th"
228Th,53.24,63.79111235019673,"(n,2n)228Th"
228Th,129.48,44.89349534533467,"(n,2n)228Th"
228Th,157.79,44.86273246496339,"(n,2n)228Th"
228Th,118.01,42.88128993662233,"(n,2n)228Th"
228Th,56.41,39.64512919996489,"(n,2n)228Th"
228Th,72.72,27.888658914470785,"(n,2n)228Th"
228Th,89.9,24.95720030484346,"(n,2n)228Th"
228Th,204.1,20.776285720695125,"(n,2n)228Th"
228Th,150.86,20.364168717818192,"(n,2n)228Th"
228Th,61.33,19.968296325896585,"(n,2n)228Th"
228Th,190.73,17.01336792871465,"(n,2n)228Th"
228Th,51.85,16.358193087826656,"(n,2n)228Th"
228Th,219.19,13.715488537478414,"(n,2n)228Th"
228Th,74.81,11.980982450402218,"(n,2n)228Th"
228Th,159.33,9.11643530861229,"(n,2n)228Th"
228Th,15.09,6.706642473945247,"(n,2n)228Th"
228Th,99.19,6.491289354355405,"(n,2n)228Th"
228Th,39.76,6.1471954855971545,"(n,2n)228Th"
228Th,129.29,4.9867950026704575,"(n,2n)228Th"
228Th,84.52,2.1407031494344713,"(n,2n)228Th"
228Th,145.85,1.8238095527025127,"(n,2n)228Th"
228Th,190.62,1.6624726389351279,"(n,2n)228Th"
229Th,57.76,1631.0478813860148,"(n,2n)229Th"
229Th,129.06,1390.1570222251084,"(n,2n)229Th"
229Th,191.36,974.0408845912303,"(n,2n)229Th"
229Th,244.32,522.2126209928309,"(n,2n)229Th"
229Th,289.3,209.09573277286214,"(n,2n)229Th"
229Th,317.42,174.72261182319673,"(n,2n)229Th"
229Th,332.37,136.55759646609042,"(n,2n)229Th"
229Th,298.3,97.13669679084752,"(n,2n)229Th"
229Th,338.32,84.8949619825576,"(n,2n)229Th"
229Th,248.2,45.550537078505485,"(n,2n)229Th"
229Th,278.0,35.38679081456838,"(n,2n)229Th"
229Th,270.24,30.7755820323393,"(n,2n)229Th"
229Th,209.26,29.287921153063962,"(n,2n)229Th"
229Th,328.0,27.478376192752364,"(n,2n)229Th"
229Th,225.2,23.890807594224857,"(n,2n)229Th"
229Th,269.0,23.709350131648993,"(n,2n)229Th"
229Th,987.68,23.310039860935763,"(n,2n)229Th"
229Th,904.19,15.986947808340837,"(n,2n)229Th"
229Th,964.77,14.42786718682508,"(n,2n)229Th"
229Th,141.01,13.791069408393183,"(n,2n)229Th"
229Th,911.21,12.553380457463888,"(n,2n)229Th"
229Th,572.29,11.292960274119793,"(n,2n)229Th"
229Th,873.11,9.045031970372348,"(n,2n)229Th"
229Th,663.85,7.8684165249181985,"(n,2n)229Th"
229Th,968.97,7.671173820489261,"(n,2n)229Th"
229Th,958.65,6.455989014659266,"(n,2n)229Th"
229Th,231.57,6.193482874206608,"(n,2n)229Th"
229Th,478.4,6.189024012016295,"(n,2n)229Th"
229Th,794.95,5.952822328214282,"(n,2n)229Th"
229Th,546.47,5.632631289870582,"(n,2n)229Th"
229Th,540.74,5.244878402585205,"(n,2n)229Th"
229Th,772.3,5.192928352090772,"(n,2n)229Th"
229Th,835.7,4.6742864921531195,"(n,2n)229Th"
229Th,449.18,4.403642324336037,"(n,2n)229Th"
229Th,944.2,4.2654030777836045,"(n,2n)229Th"
229Th,1033.26,4.23690632230604,"(n,2n)229Th"
229Th,503.82,4.088900932062829,"(n,2n)229Th"
229Th,583.42,3.9530137699448553,"(n,2n)229Th"
229Th,616.19,3.8808996285482036,"(n,2n)229Th"
229Th,840.37,3.21455747207242,"(n,2n)229Th"
229Th,651.5,3.214419354797589,"(n,2n)229Th"
229Th,640.37,3.162702582389415,"(n,2n)229Th"
229Th,988.57,3.065211696701182,"(n,2n)229Th"
229Th,792.68,2.8607287170402778,"(n,2n)229Th"
229Th,1013.72,2.539036850408396,"(n,2n)229Th"
229Th,321.64,2.2482000404082654,"(n,2n)229Th"
229Th,1117.63,2.145361136831768,"(n,2n)229Th"
229Th,610.58,2.1196959556630626,"(n,2n)229Th"
229Th,687.65,1.9809301554858525,"(n,2n)229Th"
229Th,620.33,1.833707943229243,"(n,2n)229Th"
229Th,278.99,1.5960101257455108,"(n,2n)229Th"
229Th,688.4,1.5500147222544243,"(n,2n)229Th"
229Th,874.47,1.4235893668915642,"(n,2n)229Th"
229Th,1153.47,1.3711128101540415,"(n,2n)229Th"
229Th,178.01,1.3621984274611683,"(n,2n)229Th"
229Th,774.06,1.3491858101584318,"(n,2n)229Th"
229Th,1095.71,1.23617400669257,"(n,2n)229Th"
229Th,199.41,1.080132819853098,"(n,2n)229Th"
229Th,153.98,0.9937510414009229,"(n,2n)229Th"
229Th,231.19,0.9805537741667761,"(n,2n)229Th"
229Th,1110.62,0.971084188703872,"(n,2n)229Th"
229Th,1175.39,0.9498448572012091,"(n,2n)229Th"
229Th,979.5,0.9321945085862701,"(n,2n)229Th"
229Th,726.87,0.8153440242059808,"(n,2n)229Th"
229Th,816.71,0.7613570536483225,"(n,2n)229Th"
229Th,184.5,0.6968002621007625,"(n,2n)229Th"
229Th,1142.78,0.6813160460716035,"(n,2n)229Th"
229Th,921.74,0.5978063435657662,"(n,2n)229Th"
229Th,880.82,0.5723226512085017,"(n,2n)229Th"
229Th,145.85,0.5401235342934462,"(n,2n)229Th"
229Th,694.94,0.46354339843142084,"(n,2n)229Th"
229Th,1016.41,0.43899949409662425,"(n,2n)229Th"
229Th,173.97,0.34843763118085264,"(n,2n)229Th"
229Th,712.84,0.28777473921307073,"(n,2n)229Th"
229Th,782.14,0.23735846505523833,"(n,2n)229Th"
229Th,1065.19,0.17977951806677123,"(n,2n)229Th"
229Th,981.55,0.15583300251810048,"(n,2n)229Th"
229Th,649.18,0.14023846160894002,"(n,2n)229Th"
229Th,100.42,0.13093944075435718,"(n,2n)229Th"
229Th,77.36,0.08827520079052208,"(n,2n)229Th"
230Pa,73.0,317.0353563670814,"(n,2n)230Pa"
230Pa,93.86,239.9498652788811,"(n,2n)230Pa"
230Pa,0.16,209.2838092787598,"(n,2n)230Pa"
230Pa,122.51,154.07618210168488,"(n,2n)230Pa"
230Pa,114.71,120.19813005283667,"(n,2n)230Pa"
230Pa,17.33,98.5597971668682,"(n,2n)230Pa"
230Pa,47.0,74.81402848833909,"(n,2n)230Pa"
230Pa,30.0,30.50383355385604,"(n,2n)230Pa"
230Pa,88.42,13.06195032175084,"(n,2n)230Pa"
230Pa,211.09,13.06195032175084,"(n,2n)230Pa"
230Pa,241.91,12.583077171082797,"(n,2n)230Pa"
230Pa,119.24,12.583077171082797,"(n,2n)230Pa"
230Th,21.0,858.920938179684,"(n,2n)230Th"
230Th,47.0,798.2651951305533,"(n,2n)230Th"
230Th,71.82,260.96467605310795,"(n,2n)230Th"
230Th,29.19,207.54705312660195,"(n,2n)230Th"
230Th,7.0,196.77007255562597,"(n,2n)230Th"
230Th,42.44,192.59891014580163,"(n,2n)230Th"
230Th,119.0,191.079721617738,"(n,2n)230Th"
230Th,0.01,128.5398410892585,"(n,2n)230Th"
230Th,72.0,114.16024807390308,"(n,2n)230Th"
230Th,53.59,85.41560449389199,"(n,2n)230Th"
230Th,173.6,82.24483334227924,"(n,2n)230Th"
230Th,127.0,68.78238486342254,"(n,2n)230Th"
230Th,120.82,64.46338160186961,"(n,2n)230Th"
230Th,118.97,57.57207090265404,"(n,2n)230Th"
230Th,146.34,54.04417146679687,"(n,2n)230Th"
230Th,88.45,50.538269430825615,"(n,2n)230Th"
230Th,255.94,47.84994998778917,"(n,2n)230Th"
230Th,97.13,45.913916081089226,"(n,2n)230Th"
230Th,101.78,45.439012647795685,"(n,2n)230Th"
230Th,54.69,40.99650557963555,"(n,2n)230Th"
230Th,123.89,29.287272855379037,"(n,2n)230Th"
230Th,164.52,28.10669251778403,"(n,2n)230Th"
