Isotope,Energy (keV),XS (mb),Info
153Eu,97.43,35.12329685954411,"(n,n')153Eu"
153Eu,96.88,21.648610728761465,"(n,n')153Eu"
153Eu,54.19,16.245865619323173,"(n,n')153Eu"
153Eu,83.66,15.545790385378725,"(n,n')153Eu"
153Eu,241.69,12.266490606949354,"(n,n')153Eu"
153Eu,151.62,10.48323522431039,"(n,n')153Eu"
153Eu,126.67,8.4100448848416,"(n,n')153Eu"
153Eu,86.58,8.399152480752074,"(n,n')153Eu"
153Eu,305.86,6.520670368632,"(n,n')153Eu"
153Eu,123.07,6.257298145064737,"(n,n')153Eu"
153Eu,151.91,4.935474227343142,"(n,n')153Eu"
153Eu,39.33,3.7017123494319994,"(n,n')153Eu"
153Eu,287.99,3.65225378556192,"(n,n')153Eu"
153Eu,141.6,3.001927112,"(n,n')153Eu"
153Eu,132.0,2.8085008112343055,"(n,n')153Eu"
153Eu,531.82,2.4034104709164006,"(n,n')153Eu"
153Eu,223.55,2.320953945492,"(n,n')153Eu"
153Eu,111.6,2.298811013016,"(n,n')153Eu"
153Eu,412.17,2.2110954912,"(n,n')153Eu"
153Eu,156.06,2.0704690365777596,"(n,n')153Eu"
153Eu,569.0,2.01666393,"(n,n')153Eu"
153Eu,244.78,1.969885281468,"(n,n')153Eu"
153Eu,329.94,1.9404595104000002,"(n,n')153Eu"
153Eu,268.27,1.9126231200000001,"(n,n')153Eu"
153Eu,68.25,1.8979747793756472,"(n,n')153Eu"
153Eu,89.78,1.8233287456809966,"(n,n')153Eu"
153Eu,237.87,1.7158781469840005,"(n,n')153Eu"
153Eu,302.72,1.6665185679999999,"(n,n')153Eu"
153Eu,617.0,1.4619100968,"(n,n')153Eu"
153Eu,82.27,1.4588511600000003,"(n,n')153Eu"
153Eu,320.27,1.4168519808000002,"(n,n')153Eu"
153Eu,103.87,1.3683666810000001,"(n,n')153Eu"
153Eu,166.55,1.3616852358824063,"(n,n')153Eu"
153Eu,128.8,1.324518212056876,"(n,n')153Eu"
153Eu,533.82,1.1344299216,"(n,n')153Eu"
153Eu,485.15,1.094255232,"(n,n')153Eu"
153Eu,658.0,1.0791115212,"(n,n')153Eu"
153Eu,242.64,1.03926659041464,"(n,n')153Eu"
153Eu,533.63,1.0294159031999999,"(n,n')153Eu"
153Eu,199.38,1.00126884,"(n,n')153Eu"
153Eu,358.94,0.9738872142,"(n,n')153Eu"
153Eu,170.24,0.8134670323849706,"(n,n')153Eu"
153Eu,172.3,0.7767188511272193,"(n,n')153Eu"
153Eu,578.82,0.7429936504,"(n,n')153Eu"
153Eu,89.48,0.7293688561086059,"(n,n')153Eu"
153Eu,539.57,0.7036868063999999,"(n,n')153Eu"
153Eu,137.85,0.6352591409962488,"(n,n')153Eu"
153Eu,412.27,0.5898538668000001,"(n,n')153Eu"
153Eu,159.19,0.56636467344576,"(n,n')153Eu"
153Eu,464.15,0.56092764,"(n,n')153Eu"
153Eu,509.15,0.5355061518,"(n,n')153Eu"
153Eu,485.63,0.5289860699999999,"(n,n')153Eu"
153Eu,118.11,0.4854492819545121,"(n,n')153Eu"
153Eu,155.99,0.47760603059232,"(n,n')153Eu"
153Eu,598.63,0.34758383060000003,"(n,n')153Eu"
153Eu,75.42,0.342520526940927,"(n,n')153Eu"
153Eu,487.59,0.31644850880000003,"(n,n')153Eu"
153Eu,216.14,0.27421120000000004,"(n,n')153Eu"
153Eu,574.63,0.26916724680000004,"(n,n')153Eu"
153Eu,152.86,0.2503244778076,"(n,n')153Eu"
153Eu,74.08,0.2226321048,"(n,n')153Eu"
153Eu,14.06,0.19779813195238036,"(n,n')153Eu"
153Eu,584.57,0.1963764102,"(n,n')153Eu"
153Eu,161.12,0.17553433201200003,"(n,n')153Eu"
153Eu,173.95,0.14785248960000003,"(n,n')153Eu"
153Eu,172.85,0.13700739165312753,"(n,n')153Eu"
153Eu,42.22,0.1274767507015884,"(n,n')153Eu"
153Eu,74.54,0.1261246681864,"(n,n')153Eu"
153Eu,255.07,0.10497754895126402,"(n,n')153Eu"
153Eu,637.0,0.06657163199999999,"(n,n')153Eu"
153Eu,186.71,0.0664520192,"(n,n')153Eu"
153Eu,462.15,0.05305269519990001,"(n,n')153Eu"
153Eu,635.0,0.011350809205560001,"(n,n')153Eu"
153Eu,682.0,0.0031400902,"(n,n')153Eu"
153Eu,249.56,0.000370245284,"(n,n')153Eu"
153Eu,172.89,0.000370245284,"(n,n')153Eu"
153Gd,41.55,385.76071990809413,"(n,n')153Gd"
153Gd,51.78,161.9093806609698,"(n,n')153Gd"
153Gd,168.4,28.742075000000003,"(n,n')153Gd"
153Gd,1.77,21.83783723069037,"(n,n')153Gd"
153Gd,109.76,20.84220042698342,"(n,n')153Gd"
153Gd,174.42,16.076227270542727,"(n,n')153Gd"
153Gd,93.33,12.56193470645455,"(n,n')153Gd"
153Gd,87.6,8.414549963118729,"(n,n')153Gd"
153Gd,19.39,6.766921820533706,"(n,n')153Gd"
153Gd,212.03,6.503718974075587,"(n,n')153Gd"
153Gd,249.55,6.4528316356758335,"(n,n')153Gd"
153Gd,247.33,5.7515687996,"(n,n')153Gd"
153Gd,126.07,5.242792612200001,"(n,n')153Gd"
153Gd,88.39,5.182477532494961,"(n,n')153Gd"
153Gd,321.0,4.757455500000001,"(n,n')153Gd"
153Gd,506.0,4.5133205,"(n,n')153Gd"
153Gd,319.81,3.9304553320370403,"(n,n')153Gd"
153Gd,436.32,3.8932692448650004,"(n,n')153Gd"
153Gd,195.21,3.6313771481496597,"(n,n')153Gd"
153Gd,315.42,3.4985433894599995,"(n,n')153Gd"
153Gd,68.21,3.4177728786049144,"(n,n')153Gd"
153Gd,355.12,3.2273297411354007,"(n,n')153Gd"
153Gd,467.29,3.1831813596000007,"(n,n')153Gd"
153Gd,141.94,3.114772193522348,"(n,n')153Gd"
153Gd,210.24,3.1130875486774796,"(n,n')153Gd"
153Gd,429.0,3.0434499999999995,"(n,n')153Gd"
153Gd,328.0,2.86126795,"(n,n')153Gd"
153Gd,273.65,2.85304247714575,"(n,n')153Gd"
153Gd,239.87,2.8390261347,"(n,n')153Gd"
153Gd,183.49,2.7787543447666034,"(n,n')153Gd"
153Gd,316.11,2.728977731764983,"(n,n')153Gd"
153Gd,76.3,2.7154341833999998,"(n,n')153Gd"
153Gd,530.4,2.5528223272,"(n,n')153Gd"
153Gd,298.33,2.5426605,"(n,n')153Gd"
153Gd,278.58,2.494296828,"(n,n')153Gd"
153Gd,332.7,2.4828682589057496,"(n,n')153Gd"
153Gd,371.23,2.3348452324,"(n,n')153Gd"
153Gd,183.27,2.30013366835,"(n,n')153Gd"
153Gd,132.62,2.1703190300043076,"(n,n')153Gd"
153Gd,327.2,2.168067226741,"(n,n')153Gd"
153Gd,361.36,2.1182371548220797,"(n,n')153Gd"
153Gd,548.67,2.06221726421395,"(n,n')153Gd"
153Gd,39.8,1.8990457277700001,"(n,n')153Gd"
153Gd,507.12,1.8767351442595,"(n,n')153Gd"
153Gd,291.65,1.8761808652999998,"(n,n')153Gd"
153Gd,488.85,1.8473053480000001,"(n,n')153Gd"
153Gd,508.84,1.7846226648,"(n,n')153Gd"
153Gd,208.0,1.7835133157624397,"(n,n')153Gd"
153Gd,129.15,1.746965390266864,"(n,n')153Gd"
153Gd,303.57,1.71977890175784,"(n,n')153Gd"
153Gd,177.87,1.65959410274088,"(n,n')153Gd"
153Gd,421.75,1.5734042004,"(n,n')153Gd"
153Gd,206.35,1.570527101609997,"(n,n')153Gd"
153Gd,82.88,1.555140965569775,"(n,n')153Gd"
153Gd,102.27,1.5352316217715842,"(n,n')153Gd"
153Gd,170.48,1.4666549931333723,"(n,n')153Gd"
153Gd,78.07,1.4271046165999999,"(n,n')153Gd"
153Gd,248.76,1.4194455789832578,"(n,n')153Gd"
153Gd,448.45,1.3808128516430003,"(n,n')153Gd"
153Gd,420.64,1.3435555352,"(n,n')153Gd"
153Gd,300.01,1.28236149114,"(n,n')153Gd"
153Gd,192.0,1.2628527999999999,"(n,n')153Gd"
153Gd,91.54,1.2361602530653197,"(n,n')153Gd"
153Gd,406.9,1.1734649626622,"(n,n')153Gd"
153Gd,303.02,1.1275186635,"(n,n')153Gd"
153Gd,262.02,1.09782539932032,"(n,n')153Gd"
153Gd,395.51,1.0918963995000002,"(n,n')153Gd"
153Gd,285.54,1.0622805367,"(n,n')153Gd"
153Gd,301.97,1.0600692949500001,"(n,n')153Gd"
153Gd,126.2,1.0194677622300001,"(n,n')153Gd"
153Gd,186.96,1.0096245653207125,"(n,n')153Gd"
153Gd,177.85,0.9999807292000003,"(n,n')153Gd"
153Gd,258.99,0.9624812435365001,"(n,n')153Gd"
153Gd,90.16,0.9124080162843241,"(n,n')153Gd"
153Gd,400.63,0.9117163206000001,"(n,n')153Gd"
153Gd,442.18,0.8739619794000001,"(n,n')153Gd"
153Gd,86.4,0.87334278777,"(n,n')153Gd"
153Gd,229.29,0.8050390457500001,"(n,n')153Gd"
153Gd,167.39,0.8038765873,"(n,n')153Gd"
153Gd,332.42,0.7969227156,"(n,n')153Gd"
153Gd,147.48,0.7828705896000001,"(n,n')153Gd"
153Gd,152.78,0.75683598633225,"(n,n')153Gd"
153Gd,215.97,0.730142604737856,"(n,n')153Gd"
153Gd,319.3,0.7234616054531401,"(n,n')153Gd"
153Gd,241.06,0.6907217725,"(n,n')153Gd"
153Gd,151.87,0.6770271726000001,"(n,n')153Gd"
153Gd,193.81,0.67618076510556,"(n,n')153Gd"
153Gd,314.43,0.6306894208,"(n,n')153Gd"
153Gd,16.43,0.5965567206292214,"(n,n')153Gd"
153Gd,54.34,0.5965260685776133,"(n,n')153Gd"
153Gd,139.79,0.5676846894782702,"(n,n')153Gd"
153Gd,368.75,0.5037928434272251,"(n,n')153Gd"
153Gd,232.48,0.47103890182488006,"(n,n')153Gd"
153Gd,325.35,0.44112004920000003,"(n,n')153Gd"
153Gd,122.64,0.4316390062557768,"(n,n')153Gd"
153Gd,483.5,0.4252589455,"(n,n')153Gd"
153Gd,338.69,0.4229583331819401,"(n,n')153Gd"
153Gd,258.36,0.41405570353121995,"(n,n')153Gd"
153Gd,273.87,0.3934005650099999,"(n,n')153Gd"
153Gd,106.82,0.39170802519066733,"(n,n')153Gd"
153Sm,7.54,330.81886472627644,"(n,n')153Sm"
153Sm,57.94,11.309312715599999,"(n,n')153Sm"
153Sm,45.99,9.035865186683138,"(n,n')153Sm"
153Sm,194.65,6.654347056749999,"(n,n')153Sm"
153Sm,35.84,5.7673567483692265,"(n,n')153Sm"
153Sm,53.53,5.073855592022573,"(n,n')153Sm"
153Sm,261.0,4.5750554999999995,"(n,n')153Sm"
153Sm,59.42,4.132563182149999,"(n,n')153Sm"
153Sm,189.2,3.408782,"(n,n')153Sm"
153Sm,237.0,3.3537015000000006,"(n,n')153Sm"
153Sm,127.3,3.1264096741226997,"(n,n')153Sm"
153Sm,32.92,2.82119255,"(n,n')153Sm"
153Sm,28.3,2.7781414711732637,"(n,n')153Sm"
153Sm,90.87,2.709637140259049,"(n,n')153Sm"
153Sm,187.11,2.5890854432499997,"(n,n')153Sm"
153Sm,166.63,2.4946531519,"(n,n')153Sm"
153Sm,83.33,2.000466417616207,"(n,n')153Sm"
153Sm,182.9,1.7916215621999998,"(n,n')153Sm"
153Sm,55.03,1.7046985332912301,"(n,n')153Sm"
153Sm,130.42,1.65621895,"(n,n')153Sm"
153Sm,105.41,1.4724323178499998,"(n,n')153Sm"
153Sm,175.36,1.4601248448,"(n,n')153Sm"
153Sm,119.76,1.3752831774038397,"(n,n')153Sm"
153Sm,91.46,1.0657321027512598,"(n,n')153Sm"
153Sm,129.37,0.8900384501999998,"(n,n')153Sm"
153Sm,108.69,0.8831797156000001,"(n,n')153Sm"
153Sm,147.9,0.86267675,"(n,n')153Sm"
153Sm,83.3,0.6925145851000001,"(n,n')153Sm"
153Sm,55.6,0.5777828357999999,"(n,n')153Sm"
153Sm,120.64,0.45430086650000007,"(n,n')153Sm"
153Sm,147.06,0.4381474025999999,"(n,n')153Sm"
153Sm,92.03,0.33974290439999993,"(n,n')153Sm"
153Sm,37.34,0.30719527985571454,"(n,n')153Sm"
153Sm,138.33,0.1831326809,"(n,n')153Sm"
153Sm,36.43,0.050561881522199995,"(n,n')153Sm"
154Gd,123.07,1171.973980586348,"(n,n')154Gd"
154Gd,247.93,319.59226885692374,"(n,n')154Gd"
154Gd,692.42,49.949476138506405,"(n,n')154Gd"
154Gd,557.59,46.51756850090057,"(n,n')154Gd"
154Gd,1109.93,44.08056666666666,"(n,n')154Gd"
154Gd,906.0,43.045233333333336,"(n,n')154Gd"
154Gd,1128.57,41.39185214543503,"(n,n')154Gd"
154Gd,1274.46,38.508149059999994,"(n,n')154Gd"
154Gd,1135.88,34.25892513247767,"(n,n')154Gd"
154Gd,1365.0,33.988283333333335,"(n,n')154Gd"
154Gd,1004.72,33.614555440210665,"(n,n')154Gd"
154Gd,873.19,32.35544882955861,"(n,n')154Gd"
154Gd,996.26,28.771422493129926,"(n,n')154Gd"
154Gd,1241.29,27.382628300674003,"(n,n')154Gd"
154Gd,1291.36,24.78590565260333,"(n,n')154Gd"
154Gd,1059.02,22.886562075055163,"(n,n')154Gd"
154Gd,1118.22,22.268128965994002,"(n,n')154Gd"
154Gd,676.59,20.274790835103992,"(n,n')154Gd"
154Gd,346.66,20.05278373667426,"(n,n')154Gd"
154Gd,1047.16,19.13116767,"(n,n')154Gd"
154Gd,892.79,17.763992102183334,"(n,n')154Gd"
154Gd,1033.1,17.60055,"(n,n')154Gd"
154Gd,444.49,15.283048204308791,"(n,n')154Gd"
154Gd,615.14,15.111725536666667,"(n,n')154Gd"
154Gd,815.49,13.72064005887608,"(n,n')154Gd"
154Gd,1012.81,13.369220470855666,"(n,n')154Gd"
154Gd,1294.19,12.787102942931961,"(n,n')154Gd"
154Gd,1171.12,11.847085812856204,"(n,n')154Gd"
154Gd,112.1,11.21667595464859,"(n,n')154Gd"
154Gd,1172.6,10.691740016666666,"(n,n')154Gd"
154Gd,880.64,10.51923780576024,"(n,n')154Gd"
154Gd,602.67,8.9134314,"(n,n')154Gd"
154Gd,923.19,8.894596805633661,"(n,n')154Gd"
154Gd,1061.55,8.658795383333334,"(n,n')154Gd"
154Gd,756.79,8.560123328005336,"(n,n')154Gd"
154Gd,1140.72,8.1043841581,"(n,n')154Gd"
154Gd,924.52,7.393426662681992,"(n,n')154Gd"
154Gd,1414.43,6.939857329551666,"(n,n')154Gd"
154Gd,1418.16,4.58755506,"(n,n')154Gd"
154Gd,366.6,4.268827192926758,"(n,n')154Gd"
154Gd,1295.09,3.5163078,"(n,n')154Gd"
154Gd,232.1,3.2895430422015486,"(n,n')154Gd"
154Gd,299.41,3.283578158333333,"(n,n')154Gd"
154Gd,714.89,3.047935366666667,"(n,n')154Gd"
154Gd,648.24,2.662138538166667,"(n,n')154Gd"
154Gd,1251.64,2.033719309113646,"(n,n')154Gd"
154Gd,370.57,1.5741610499999998,"(n,n')154Gd"
154Gd,329.93,1.2295552271242576,"(n,n')154Gd"
154Gd,318.31,1.0785585998333334,"(n,n')154Gd"
154Gd,582.04,0.9788184200000001,"(n,n')154Gd"
154Gd,598.94,0.87398779864,"(n,n')154Gd"
154Gd,625.26,0.8495010520600862,"(n,n')154Gd"
154Gd,994.9,0.7967811953333334,"(n,n')154Gd"
154Gd,480.18,0.6508651583333332,"(n,n')154Gd"
154Gd,168.76,0.6031859166666669,"(n,n')154Gd"
154Gd,267.53,0.5381397183333333,"(n,n')154Gd"
154Gd,236.07,0.51517998,"(n,n')154Gd"
154Gd,546.13,0.50046993805,"(n,n')154Gd"
154Gd,122.36,0.48655887000000003,"(n,n')154Gd"
154Gd,421.9,0.45384903000000004,"(n,n')154Gd"
154Gd,123.97,0.43749411,"(n,n')154Gd"
154Gd,737.5,0.38434062,"(n,n')154Gd"
154Gd,290.37,0.35980824000000006,"(n,n')154Gd"
154Gd,134.83,0.35689478817866566,"(n,n')154Gd"
154Gd,560.63,0.330938192244,"(n,n')154Gd"
154Gd,166.52,0.27394491000000004,"(n,n')154Gd"
154Gd,176.87,0.25350126,"(n,n')154Gd"
154Gd,426.81,0.2358846666666667,"(n,n')154Gd"
154Gd,401.27,0.22679939000000002,"(n,n')154Gd"
154Gd,425.8,0.16045488108800002,"(n,n')154Gd"
154Gd,120.24,0.08183407273708333,"(n,n')154Gd"
154Gd,162.79,0.04910044364225,"(n,n')154Gd"
154Gd,145.89,0.04774723999999999,"(n,n')154Gd"
154Gd,131.53,0.04229309944666667,"(n,n')154Gd"
154Gd,80.2,0.038063789502,"(n,n')154Gd"
154Gd,312.3,0.038063789502,"(n,n')154Gd"
154Gd,315.6,0.018602212818834,"(n,n')154Gd"
154Gd,156.24,0.015915746666666668,"(n,n')154Gd"
154Gd,180.77,0.012401475212556003,"(n,n')154Gd"
154Gd,269.74,0.007957873333333334,"(n,n')154Gd"
154Gd,261.65,0.003978936666666667,"(n,n')154Gd"
154Sm,81.98,1188.3745101508462,"(n,n')154Sm"
154Sm,184.81,216.30111562264915,"(n,n')154Sm"
154Sm,1120.0,94.07547999999998,"(n,n')154Sm"
154Sm,839.42,66.51319768957897,"(n,n')154Sm"
154Sm,930.41,50.01417862116524,"(n,n')154Sm"
154Sm,921.4,43.226445421424124,"(n,n')154Sm"
154Sm,1017.35,42.418955000000004,"(n,n')154Sm"
154Sm,1095.83,38.611850911452755,"(n,n')154Sm"
154Sm,1393.73,38.070353706000006,"(n,n')154Sm"
154Sm,1433.21,37.9271494455,"(n,n')154Sm"
154Sm,1365.0,32.01003,"(n,n')154Sm"
154Sm,1204.38,31.7302293105,"(n,n')154Sm"
154Sm,1371.0,31.64259,"(n,n')154Sm"
154Sm,911.02,31.3084502581644,"(n,n')154Sm"
154Sm,745.6,30.021312851334745,"(n,n')154Sm"
154Sm,1440.05,28.197014266000004,"(n,n')154Sm"
154Sm,1358.07,28.0626871475,"(n,n')154Sm"
154Sm,1457.28,27.659753781,"(n,n')154Sm"
154Sm,1472.13,25.523155,"(n,n')154Sm"
154Sm,1177.81,24.709680176379752,"(n,n')154Sm"
154Sm,1104.0,23.781805,"(n,n')154Sm"
154Sm,276.94,22.658550050149998,"(n,n')154Sm"
154Sm,1295.0,18.6060935,"(n,n')154Sm"
154Sm,364.96,15.9853877505,"(n,n')154Sm"
154Sm,1019.57,15.8687592945,"(n,n')154Sm"
154Sm,280.98,15.5715491085,"(n,n')154Sm"
154Sm,913.86,15.517732808,"(n,n')154Sm"
154Sm,1070.85,13.692330555,"(n,n')154Sm"
154Sm,1120.4,11.809405891499999,"(n,n')154Sm"
154Sm,1255.66,11.425433024,"(n,n')154Sm"
154Sm,1272.47,10.788611219,"(n,n')154Sm"
154Sm,273.97,6.451011472499999,"(n,n')154Sm"
154Sm,793.91,4.799894474999999,"(n,n')154Sm"
154Sm,636.92,4.567347192000001,"(n,n')154Sm"
154Sm,1475.0,3.9057139999999997,"(n,n')154Sm"
154Sm,159.83,3.765811946,"(n,n')154Sm"
154Sm,1286.36,2.8573971719999998,"(n,n')154Sm"
154Sm,1173.26,2.1433935865000002,"(n,n')154Sm"
154Sm,337.38,2.0677355545,"(n,n')154Sm"
154Sm,554.31,1.6148400975000003,"(n,n')154Sm"
154Sm,256.41,0.5903661545031,"(n,n')154Sm"
154Sm,1431.0,0.5844266499999999,"(n,n')154Sm"
154Sm,358.91,0.40648488315000003,"(n,n')154Sm"
154Sm,1475.71,0.1874011965,"(n,n')154Sm"
154Sm,430.16,0.00283683315,"(n,n')154Sm"
155Gd,60.01,403.4289734106539,"(n,n')155Gd"
155Gd,86.06,175.50939485186134,"(n,n')155Gd"
155Gd,86.55,76.59282651439013,"(n,n')155Gd"
155Gd,105.64,34.013346575729315,"(n,n')155Gd"
155Gd,21.03,32.9474459216574,"(n,n')155Gd"
155Gd,146.07,23.797208432105656,"(n,n')155Gd"
155Gd,10.42,19.296650345398536,"(n,n')155Gd"
155Gd,191.7,16.609285625088237,"(n,n')155Gd"
155Gd,105.31,16.181040536545968,"(n,n')155Gd"
155Gd,18.76,11.141753771781158,"(n,n')155Gd"
155Gd,163.31,5.948832438182687,"(n,n')155Gd"
155Gd,31.45,5.669827199243381,"(n,n')155Gd"
155Gd,13.47,4.763257374999999,"(n,n')155Gd"
155Gd,180.1,4.665088109677815,"(n,n')155Gd"
155Gd,480.0,4.615069999999999,"(n,n')155Gd"
155Gd,435.37,4.3662318325000005,"(n,n')155Gd"
155Gd,220.78,4.244584116580145,"(n,n')155Gd"
155Gd,234.27,4.215345,"(n,n')155Gd"
155Gd,463.46,4.014334578,"(n,n')155Gd"
155Gd,559.37,3.2836151115000005,"(n,n')155Gd"
155Gd,216.07,3.196985732307787,"(n,n')155Gd"
155Gd,367.93,3.1190369301245,"(n,n')155Gd"
155Gd,554.85,2.9412416775000003,"(n,n')155Gd"
155Gd,262.32,2.90189373801711,"(n,n')155Gd"
155Gd,614.86,2.70939993375,"(n,n')155Gd"
155Gd,306.98,2.6071105511808,"(n,n')155Gd"
155Gd,181.69,2.519848820290467,"(n,n')155Gd"
155Gd,232.44,2.4968126185476622,"(n,n')155Gd"
155Gd,242.86,2.0094158152988415,"(n,n')155Gd"
155Gd,305.41,1.9988116303954173,"(n,n')155Gd"
155Gd,450.56,1.9924816705735047,"(n,n')155Gd"
155Gd,148.65,1.9872428875084887,"(n,n')155Gd"
155Gd,160.59,1.9809784253736191,"(n,n')155Gd"
155Gd,287.0,1.9519089315838285,"(n,n')155Gd"
155Gd,336.48,1.9374501435362501,"(n,n')155Gd"
155Gd,336.86,1.9209412375535915,"(n,n')155Gd"
155Gd,161.34,1.892035329511292,"(n,n')155Gd"
155Gd,364.01,1.8488473052834278,"(n,n')155Gd"
155Gd,161.75,1.8205543296875,"(n,n')155Gd"
155Gd,390.55,1.8191707835292796,"(n,n')155Gd"
155Gd,61.48,1.80277791203475,"(n,n')155Gd"
155Gd,367.23,1.7636905543658081,"(n,n')155Gd"
155Gd,57.99,1.7527835262505458,"(n,n')155Gd"
155Gd,26.54,1.6509435483232524,"(n,n')155Gd"
155Gd,239.54,1.6365423526504528,"(n,n')155Gd"
155Gd,208.09,1.6210961401941604,"(n,n')155Gd"
155Gd,505.59,1.5716716854975001,"(n,n')155Gd"
155Gd,340.69,1.5508828456468176,"(n,n')155Gd"
155Gd,140.61,1.5029190825447498,"(n,n')155Gd"
155Gd,532.13,1.456113556455,"(n,n')155Gd"
155Gd,451.37,1.4415303787499998,"(n,n')155Gd"
155Gd,141.82,1.4302898162728002,"(n,n')155Gd"
155Gd,247.46,1.3746818035244,"(n,n')155Gd"
155Gd,175.31,1.3660050380215596,"(n,n')155Gd"
155Gd,246.25,1.3657945699552498,"(n,n')155Gd"
155Gd,106.77,1.3635490131,"(n,n')155Gd"
155Gd,200.45,1.3559479412683177,"(n,n')155Gd"
155Gd,112.13,1.2699072998059002,"(n,n')155Gd"
155Gd,454.48,1.2441916438525,"(n,n')155Gd"
155Gd,122.55,1.2152341870941001,"(n,n')155Gd"
155Gd,45.3,1.1680181687833056,"(n,n')155Gd"
155Gd,370.72,1.1202757577515001,"(n,n')155Gd"
155Gd,101.15,1.0759856430318075,"(n,n')155Gd"
155Gd,359.13,1.0354173795,"(n,n')155Gd"
155Gd,346.06,1.02276563125,"(n,n')155Gd"
155Gd,261.37,1.0196834567207627,"(n,n')155Gd"
155Gd,226.99,1.0067093334114072,"(n,n')155Gd"
155Gd,183.6,0.9985492359999998,"(n,n')155Gd"
155Gd,282.42,0.9951438475000001,"(n,n')155Gd"
155Gd,284.75,0.9918863184999998,"(n,n')155Gd"
155Gd,220.1,0.9472402624090001,"(n,n')155Gd"
155Gd,581.46,0.8059568460000001,"(n,n')155Gd"
155Gd,333.52,0.7992035320583999,"(n,n')155Gd"
155Gd,592.14,0.792989922765,"(n,n')155Gd"
155Gd,187.43,0.7813381254999998,"(n,n')155Gd"
155Gd,234.83,0.7712514872651586,"(n,n')155Gd"
155Gd,486.83,0.7705796277787501,"(n,n')155Gd"
155Gd,466.82,0.7023413825000001,"(n,n')155Gd"
155Gd,203.38,0.6785529911996347,"(n,n')155Gd"
155Gd,363.4,0.6651575951198504,"(n,n')155Gd"
155Gd,268.62,0.6438790462681825,"(n,n')155Gd"
155Gd,59.61,0.6429032884457919,"(n,n')155Gd"
155Gd,344.19,0.6347539404999999,"(n,n')155Gd"
155Gd,187.93,0.5330129939999999,"(n,n')155Gd"
155Gd,164.37,0.5081058262499999,"(n,n')155Gd"
155Gd,323.52,0.47062234270387493,"(n,n')155Gd"
155Gd,315.83,0.4603222628324746,"(n,n')155Gd"
155Gd,181.3,0.4378868296874999,"(n,n')155Gd"
155Gd,402.17,0.41005385164730007,"(n,n')155Gd"
155Gd,321.38,0.38340097972700676,"(n,n')155Gd"
155Gd,493.36,0.36983471,"(n,n')155Gd"
155Gd,156.76,0.35790476365886703,"(n,n')155Gd"
155Gd,138.28,0.35534529311715,"(n,n')155Gd"
155Gd,476.15,0.345042228,"(n,n')155Gd"
155Gd,245.13,0.341951407993617,"(n,n')155Gd"
155Gd,367.63,0.32881550371265034,"(n,n')155Gd"
155Gd,263.89,0.309458287777029,"(n,n')155Gd"
155Gd,301.66,0.30436707500000004,"(n,n')155Gd"
155Gd,223.47,0.2813339869,"(n,n')155Gd"
155Gd,446.07,0.24881500732125,"(n,n')155Gd"
156Dy,137.83,853.0685457982906,"(n,n')156Dy"
156Dy,266.35,195.3965611853679,"(n,n')156Dy"
156Dy,690.88,68.2418709,"(n,n')156Dy"
156Dy,884.5,48.715021625,"(n,n')156Dy"
156Dy,890.79,42.99887586138037,"(n,n')156Dy"
156Dy,684.33,40.57544568,"(n,n')156Dy"
156Dy,752.96,25.487924927752744,"(n,n')156Dy"
156Dy,538.06,22.589019999999998,"(n,n')156Dy"
156Dy,764.49,21.953389876425003,"(n,n')156Dy"
156Dy,1030.84,19.431387880170004,"(n,n')156Dy"
156Dy,366.4,15.45515404,"(n,n')156Dy"
156Dy,618.15,9.452168375,"(n,n')156Dy"
156Dy,445.11,7.459446999999999,"(n,n')156Dy"
156Dy,424.53,6.0956791,"(n,n')156Dy"
156Dy,950.68,5.194259280000001,"(n,n')156Dy"
156Dy,277.88,2.943074903076001,"(n,n')156Dy"
156Dy,486.61,2.609224113942889,"(n,n')156Dy"
156Dy,317.93,1.27974504,"(n,n')156Dy"
156Gd,88.97,1373.3197256682913,"(n,n')156Gd"
156Gd,199.21,463.2333422137643,"(n,n')156Gd"
156Gd,1230.77,63.741334875,"(n,n')156Gd"
156Gd,296.53,48.12363949201774,"(n,n')156Gd"
156Gd,1187.13,48.03432144,"(n,n')156Gd"
156Gd,1158.99,46.98881335314251,"(n,n')156Gd"
156Gd,1040.44,46.366748981776546,"(n,n')156Gd"
156Gd,1065.14,40.94062361657192,"(n,n')156Gd"
156Gd,1154.11,39.37700451823854,"(n,n')156Gd"
156Gd,960.53,36.194435739999996,"(n,n')156Gd"
156Gd,969.87,33.66847896074001,"(n,n')156Gd"
156Gd,1277.52,33.62581418455,"(n,n')156Gd"
156Gd,1153.52,33.55221832,"(n,n')156Gd"
156Gd,1180.35,33.276575,"(n,n')156Gd"
156Gd,1476.3,33.065225,"(n,n')156Gd"
156Gd,1242.49,32.57317094,"(n,n')156Gd"
156Gd,1250.66,24.5240877,"(n,n')156Gd"
156Gd,1169.08,23.906808480100004,"(n,n')156Gd"
156Gd,1449.87,23.0493123,"(n,n')156Gd"
156Gd,1079.25,23.0152,"(n,n')156Gd"
156Gd,1067.19,21.422687690219885,"(n,n')156Gd"
156Gd,987.92,21.13952856,"(n,n')156Gd"
156Gd,1174.08,20.9779196,"(n,n')156Gd"
156Gd,841.23,18.729961236651317,"(n,n')156Gd"
