Isotope,Energy (keV),XS (mb),Info
187Re,273.18,0.7862543516202499,"(n,p)187Re"
187Re,15.46,0.5245078684469999,"(n,p)187Re"
187Re,164.57,0.5245078684469999,"(n,p)187Re"
187Re,124.07,0.49288076098675,"(n,p)187Re"
187Re,145.73,0.37905695409979995,"(n,p)187Re"
187Re,101.78,0.232800524618225,"(n,p)187Re"
187Re,25.79,0.23262379037055,"(n,p)187Re"
187Re,251.64,0.23262379037055,"(n,p)187Re"
187Re,142.9,0.20209635432359996,"(n,p)187Re"
187Re,59.1,0.190180272654725,"(n,p)187Re"
187Re,149.11,0.155584059893575,"(n,p)187Re"
187Re,225.85,0.11946774848467498,"(n,p)187Re"
187Re,129.03,0.0778040257815,"(n,p)187Re"
187Re,303.21,0.07038997994085,"(n,p)187Re"
187Re,354.88,0.06996823757965,"(n,p)187Re"
187Re,157.48,0.05577696784575,"(n,p)187Re"
187Re,227.41,0.032689528847732505,"(n,p)187Re"
187Re,98.38,0.032010070491097505,"(n,p)187Re"
187Re,127.47,0.030705656387852505,"(n,p)187Re"
187Re,204.83,0.011219041946345,"(n,p)187Re"
187Re,230.81,0.0081832315379325,"(n,p)187Re"
78Kr,32.3,84.869401274,"(n,p)78Kr"
78Kr,148.52,59.480309735,"(n,p)78Kr"
78Kr,46.88,35.26184247250001,"(n,p)78Kr"
78Kr,55.1,25.539694908,"(n,p)78Kr"
78Kr,125.1,17.4720762692,"(n,p)78Kr"
78Kr,194.0,8.4049374038,"(n,p)78Kr"
78Kr,195.8,8.2808574555,"(n,p)78Kr"
78Kr,72.1,8.1511575621,"(n,p)78Kr"
78Kr,45.7,7.050243796049999,"(n,p)78Kr"
78Kr,242.9,7.050243796049999,"(n,p)78Kr"
78Kr,204.4,2.3970513122500003,"(n,p)78Kr"
78Kr,164.9,2.0739593955499998,"(n,p)78Kr"
78Kr,142.1,0.88934611143,"(n,p)78Kr"
78Kr,79.3,0.20653228494499998,"(n,p)78Kr"
